fnid,main_road,inner_road,city_branch,urban_secondary,suburban_road,sidewalks,free_way,cycleway,not_built_road,TRANS,LODGING,SPORT,PUBLIC,COMPANY,HOSPITAL,BUSINESS,INDOOR,MOTO,GOVERN,CAR_SERVICE,CAR_REPAIR,CAR_SALE,LIFE,EDU,SHOPPING,TRANSIT,ROAD,FINANCE,ATTRACTION,FOOD_SERVICE
22083,0,0,0,0,0,0,0,0,0,0,1.88046466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22173,0,0.387542725,0,0,0,1.499135031,0,0,0,1.108637595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22179,0,0,0.476391552,0.705464896,0,0,0,0,0,0.077346809,0.05466467,0.010034807,0.017147122,0.247093126,0.049731233,0.064414371,0,0,0.018065348,0.102969271,0.077399007,0.036145815,0.087223942,0.073895916,0,0.113925724,0,0,0,0.262548915
22193,0.393505384,0,0.190556621,0,0,0,0,0,0,0.100785236,0,0,0.033514829,0.040246229,0.077761564,0,0,0,0,0.925787355,0.302559754,0,0.061993876,0,0,0.04948289,0,0,0,0.057018199
22232,0.098376346,0,0,0,0,0,1.687230773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22281,0.245940865,0,0.285834931,0,0,0.399769342,0,0,0,0,0.052235129,0.023972038,0,0.036892376,0.071281433,0,0,0,0.107890275,0,0,0,0.189425733,0.039228696,0,0.015119772,0,0,0,0.784000232
22528,0.245940865,0,0.381113241,0.141092979,0,0,0,0,0,0.160672115,0.054506222,0.050028601,0,0.218146226,0.049587084,0.064227663,0,0,0,0.154006214,0.096468327,0,0.05929849,0.040934292,0,0.110440074,0,0,0,0.236336302
22609,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22618,0.295129038,0.620068361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22703,0.245940865,0,0.238195776,0.352732448,0,0,0,0,0,0.277159399,0,0,0,0.221354259,0,0,0,0,0.388404989,0.221383933,0.277346441,0,0,0,0,0,0,0,0,0
22786,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22799,0.140537637,0,0.408335616,0,0,0.28554953,0,0.43771807,0,0.316753599,0.268637809,0.246569532,0.210664637,0,0,0,0,0,0.221945708,0,0,0,0,0,0,0,0,0,0,0.179200053
22926,0.393505384,0,0,0,0,0.399769342,0,0,0,0.042639908,0.168759649,0.066384105,0,0.158921006,0.087730995,0,0,0.066939048,0.059754614,0.045412089,0.056891578,0,0.192339975,0.036211104,0,0.041870138,0,0,0,0.369887289
23048,0.232996609,0,0.150439437,0.074259463,0,0,0.666012147,0,0,0.369545865,0,0,0,0,0,0,0,0,0.17262444,0,0,0,0,0.156914785,0,0.362874528,0,0,0,0.139377819
23052,0.196752692,0,0.381113241,0.282185959,0,0,0,0,0,0.395941998,0.067159452,0,0.210664637,0.031622037,0,0,0,0,0.055486427,0,0,0,0,0.10087379,0,0.116638241,0,0,0,0.26880008
23058,0.098376346,0,0.762226483,0,0,0,0,0,0,0.158376799,0,0,0,0.063244074,0,0,0,0,0,0,0,0.222038578,0.389675793,0.403495161,0,0.155517655,0,0,0,0
23355,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23407,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23422,0.061485216,0,0,0,0,0.249855839,0.527259617,0,1.386389675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23424,0,0,0,0,0,0,2.109038467,0,0,0,0,0,0,0.885417035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23605,0.122970432,0,0.714587328,0,0,0,0,0,0,0.123181955,0,0,0,0.688657694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139377819
23648,0,0,0.317594368,0.940619862,0,0,0,0,0,0.277159399,0.058764521,0.10787417,0.046082889,0.055338565,0,0,0,0,0.291303742,0.055345983,0,0,0.08524158,0.044132283,0,0.272155896,0,0,0,0
23650,0.031734305,0.750082694,0.184409633,0,0,0.515831409,0,0,0,0,0,0,0.036866312,0.022135426,0,0,0,0,0.077680998,0,0,0,0.409159583,0.635504879,0,0.136077948,0,0,0.11191278,0
23658,0.098376346,0.542559816,0.142917466,0.282185959,0,0,0,0.306402649,0,0.320921409,0,0.090841406,0,0.023300448,0.225099264,0.058311957,0,0,0,0,0,0,0.215347149,0.148656112,0.085624266,0.057295978,0,0,0,0.16505268
23700,0,0,0.952783103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23730,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23734,0.163960577,0,0.158797184,0,0,0,0.703012822,0,0.462129892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23735,0.081980288,0,0,0,0,0,1.054519233,0,0.924259783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23776,0.163960577,0,0,0,0,0,0,0,1.848519566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23845,0,0,0,0,0,0,0,3.064026488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23955,0,0,0.714587328,0.352732448,0,0,0,0,0,0.021737992,0.110615568,0.033842877,0.028914754,0.052083355,0.067088408,0.043448125,0,0,0,0.069453783,0.043505324,0,0.240682107,0.055381689,0,0.064036681,0,0,0,0.541113886
24045,0.189185281,0,0.073291008,0,0,0.153757439,0.973402369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24086,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24095,0.098376346,0,0.381113241,0.282185959,0,0,0,0.612805298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24135,0,0,0,0,0,1.998846708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24229,0.035134409,0,0.34027968,0,0,1.142198119,0,0,0,0,1.218329216,0.072929016,0.041539506,0.012470662,0.024095132,0,0,0,0.043763942,0,0,0,0.03841874,0.05967182,0,0.030665453,0,0,0.063049453,0.141340887
24243,0.178866084,0.422773882,0.173233292,0.25653269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24319,0,0,0.952783103,0,0,0,0,0,0,0,0,0,0.983101641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.492170394,0
24362,0,0.387542725,0.39699296,0.470309931,0,0,0,0,0,0.443455038,0,0,0.196620328,0.118055605,0,0,0,0,0,0,0,0,0,0,0,0.362874528,0,0,0,0
24381,0.140537637,0.442905972,0.408335616,0,0,0,0,0,0,0.237565199,0.671594521,0,0.105332319,0.126488148,0,0,0,0,0,0,0,0,0.194837897,0.10087379,0,0,0,0,0,0
24414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24449,0.196752692,0,0.190556621,0,0,0,0,0,1.10911174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24490,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24496,0.49188173,0,0,0,0,0,0,0,0,0,1.88046466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24681,0.273267628,0,0.105864789,0.470309931,0,0,0,0,0,0.310418527,0,0.069039469,0,0.354166814,0,0,0,0,0,0.141685717,0,0,0,0.056489323,0,0.174179774,0,0,0,0
24686,0,0,0.238195776,1.058197344,0,0,0,0,0,0.041060652,0,0,0,0.491898353,0,0.04103434,0,0,0,0.196785718,0.205441808,0,0,0.026152464,0,0.040319392,0,0,0,0.162607456
24797,0.092227824,0.387542725,0.059548944,0,0,0,1.054519233,0,0,0,0,0.575328907,0.491550821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.492170394,0
24812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24822,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24845,0.163960577,0,0.317594368,0,0,0.666282236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25153,0.184455649,0.968856813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25174,0.368911297,0,0,0,0,0,0.527259617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25175,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590278023,0,0,0,0,0.517873319,0,0,0,0,0,0,0,0,0,0,0
25317,0,1.033447268,0,0.470309931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25425,0.163960577,0.516723634,0.317594368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25502,0,0,0.476391552,0.705464896,0,0,0,0,0,0.100785236,0,0,0.134059315,0.160984915,0.311046255,0,0,0,0,0,0,0,0.123987752,0.256769648,0,0.197931561,0,0,0,0
25506,0,0,0.571669862,0.564371917,0,0,0,0,0,0.11086376,0,0,0.021066464,0.050595259,0.073318046,0.063310125,0,0,0.466085987,0,0,0,0.136386528,0.080699032,0,0.155517655,0,0,0,0.197120058
25547,0,0,0,1.410929793,0,0,0,0,0,0,0,0,0,0.295139012,0,0.738618125,0,0,0.517873319,0,0,0,0,0,0,0,0,0,0,0
25551,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25557,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25913,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.254400372
26002,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26027,0.327921153,0.516723634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26149,0,0,0.317594368,0.940619862,0,0,0,0,0,0.221727519,0,0.345197344,0.589860985,0,0,0,0,0,0,0,0,0,0,0,0,0.217724717,0,0,0,0
26160,0,0,0.952783103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26244,0.163960577,0,0,0,0,0,1.406025644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26364,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26499,0.163960577,1.033447268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26616,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26656,0.245940865,0.387542725,0,0,0,0,0,0.766006622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26657,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26666,0.184455649,0.290657044,0,0,0,0,0.922704329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272773055,0.282446613,0,0,0,0,0,0.752640223
26671,0,0.516723634,0,0,0,0,0,1.021342163,0.924259783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26692,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26705,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26720,0.327921153,0.516723634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26867,0.245940865,0,0.476391552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26913,0,0.620068361,0.571669862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26998,0.098376346,0.31003418,0.190556621,0,0,0,0.843615387,0,0,0,0,0,1.474652462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27025,0,0,0,0,0,0,2.109038467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27208,0.163960577,0,0,0,2.726562413,0,0,0,0,0,0,0,0,0.885417035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27260,0,0,0.317594368,0.940619862,0,0,0,0,0,0.046193233,0,0,0,0.036892376,0,0,0,0,0,0.073794644,0.092448814,0,0.284138599,0.706116532,0,0.090718632,0,0,0,0.052266682
27269,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27360,0,0.620068361,0.190556621,0,0,0.399769342,0,0.612805298,0,0,0,0,1.474652462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27373,0.245940865,0,0,0,0,0.999423354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27536,0,0,0.952783103,0,0,0,0,0,0,0,0,0,0,0.885417035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27572,0,1.550170902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27884,0.178866084,0,0,0,0,0.545140011,0.766923079,0,0,0.369545865,0,0,0.491550821,0,0,0,0,0,0,0.590357154,0,0,0,0,0,0,0,0,0,0
27992,0.49188173,0,0,0,0,0,0,0,0,0.077799129,0,0.090841406,0,0.093201793,0.06002647,0,0,0,0,0.093214287,0.116777449,0,0.23927461,0.074328056,0,0.114591956,0,0.079133428,0,0.352112385
28024,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28037,0.196752692,0,0,0.282185959,0,0,0,0,1.10911174,0,0,0.493139063,0,0.126488148,0,0,0,0,0.221945708,0,0,0,0.194837897,0,0,0,0,0,0,0.358400106
28049,0.245940865,0.387542725,0.238195776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28068,0.140537637,0.885811944,0.136111872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28076,0,1.550170902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28239,0.081980288,0,0.158797184,0.940619862,0,0,0,0,0,0.138579699,0,0,0,0.398437666,0,0,0,0,0,0.177107146,0.110938576,0,0.034096632,0.070611653,0,0.163293538,0,0,0,0.062720019
28272,0.327921153,0,0,0,0,0,0.703012822,0,0,0,0,0.43149668,0,0.664062776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28299,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28369,0.163960577,0,0,0.117577483,0,0,1.230272439,0,0,0.11086376,0,0,0,0.265625111,0,0,0,0,0.621447983,0,0,0,0,0,0,0.108862359,0,0,0,0.125440037
28381,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28394,0.382574679,0,0,0,0,0,0,0,0.616173189,1.108637595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28433,0,0.775085451,0,0,0,0,0,1.532013244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28492,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28665,0.245940865,0,0.142917466,0.141092979,0,0,0.527259617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28740,0.245940865,0.516723634,0,0.235154965,0,0,0,0,0,0,0,0,0,0.442708518,0,0,0,0,0,0,0,0,0,0,0,0.544311793,0,0,0,0
28827,0.368911297,0,0,0,0,0.499711677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28899,0,0,0,1.410929793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28988,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29012,0.368911297,0,0.238195776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29086,0,0,0.635188736,0,1.363281207,0,0,0,0,0,0,0.143832227,0,0.221354259,0,0,0,0,0,0.295178577,0.369795255,0,0,0,0,0.181437264,0,0,0,0.209066729
29158,0,1.550170902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29194,0.098376346,0,0.571669862,0.282185959,0,0,0,0,0,0.302355708,0,0,0.134059315,0.241477373,0.155523128,0,0,0,0,0,0,0,0,0,0,0.296897341,0,0,0,0
29245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29294,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29322,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29384,0,0.15501709,0.476391552,0.564371917,0,0,0,0,0,0.201570472,0,0.052302628,0,0.160984915,0.051841043,0.067147102,0,0,0.141238178,0,0,0,0.123987752,0.128384824,0,0.164942967,0,0,0,0.15204853
29400,0.421612911,0,0.136111872,0,0,0,0,0,0,0.086951968,0.110615568,0,0,0.147569506,0.050316306,0.021724062,0,0,0.015231568,0.017363446,0,0.030475883,0.120341054,0.083072533,0,0.042691121,0,0,0,0.553411929
29413,0.163960577,0,0.045370624,0,0,0,0.903873629,0.583624093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29455,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29486,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29537,0,0,0,0,0,1.998846708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29699,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29736,0.245940865,0,0,0,0,0.999423354,0,0,0,0,0,0,0,0.442708518,0,0,0,0,0,0,0,0,0.454621759,0.235372177,0,0,0,0,0,0
29851,0.065584231,0.930102541,0.254075494,0,0,0,0,0,0,0,1.88046466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29898,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29970,0,0,0,1.410929793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30035,0.327921153,0,0.317594368,0,0,0,0,0,0,0,0,0,0.368663115,0.664062776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30088,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30183,0,0,0.952783103,0,0,0,0,0,0,0,0,0,0,0.354166814,0,0.29544725,0,0,0,0,0,0,0.272773055,0.094148871,0,0.145149811,0,0,0,0.083626691
30501,0.286931009,0.129180908,0,0,0,0.166570559,0.527259617,0,0,0,0,0,0,0.344328847,0,0,0,0,0.17262444,0.196785718,0.24653017,0,0,0,0,0,0,0,0,0.348444548
30505,0.245940865,0,0,0,0,0.428324295,0.602582419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30581,0,1.550170902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30589,0.295129038,0.31003418,0,0,0,0,0,0.612805298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30640,0,0,0,0,0,0,2.109038467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30653,0.061485216,0,0.59548944,0,0,0,0,0,0.693194837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30655,0,0,0,0,0,0,0,0,2.77277935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30791,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30857,0.163960577,0,0,0,0,0,1.406025644,0,0,0,0,0,0,0.619791925,0,0,0,0,0,0.354214292,0,0,0,0,0,0,0,0,0,0.125440037
30907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30912,0,0.516723634,0.317594368,0,0,0.666282236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30927,0,1.550170902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30990,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31088,0.122970432,0,0,0.587887414,0,0.666282236,0,0,0,0.237565199,0.268637809,0,0,0.126488148,0,0.316550625,0,0,0.110972854,0,0,0,0,0,0,0.155517655,0,0,0,0.179200053
31107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31177,0.327921153,0,0.158797184,0.235154965,0,0,0,0,0,0.076988722,0.130587824,0.071916113,0.020481284,0.061487294,0.166323345,0,0,0,0,0.024598215,0,0,0.208368306,0.098071741,0,0.045359316,0,0,0,0.452977912
31188,0.245940865,0,0.238195776,0.352732448,0,0,0,0,0,0.050777294,0.086128152,0.026350942,0.011256889,0.216285077,0.143651133,0.067659676,0,0,0.011859694,0.054078518,0.016937187,0,0.145756594,0.010780405,0,0.024930311,0,0,0,0.430900891
31207,0,0,0,0,0,0.666282236,1.406025644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31212,0.093691758,0.36908831,0,0,0,0.095183177,1.104734435,0,0,0,0,0,0,0.442708518,0,0,0,0,0,0,0,0,0,0,0,0,2.555010048,0,0,0
31282,0,1.550170902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31322,0.245940865,0,0,0,1.022460905,0.499711677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31457,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31480,0,0,0,0,0,0,2.109038467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31528,0.163960577,0,0.635188736,0,0,0,0,0,0,0.112742806,0.031872282,0,0,0.030014137,0.202970861,0,0,0,0.026332542,0.150090802,0.037606297,0,0.36986177,0.215425383,0,0.036902494,0,0,0,0.191349209
31547,0.316209684,0.110726493,0.136111872,0.201561399,0,0,0,0,0,0.042639908,0,0,0,0.374599515,0,0,0,0,0.179263841,0.068118133,0,0.119559234,0,0,0,0.209350689,0,0,0,0.192984673
31556,0,0,0.952783103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
